 &plot nbnd=  20, nks=   121 /
            0.000000  0.000000  0.000000
   -2.153   -1.188   -0.919    1.763    2.243    2.370    3.804    6.383    6.673    7.514
            0.141667  0.245374  0.000000
  -61.088  -35.206  -35.202  -35.085  -13.494  -12.659   -5.132   -3.975   -3.536   -3.118
   -2.169   -1.166   -0.861    1.796    2.243    2.333    3.719    6.254    6.547    7.390
            0.133333  0.230940  0.000000
  -61.090  -35.205  -35.191  -35.079  -13.575  -12.693   -5.163   -3.924   -3.444   -2.998
   -2.201   -1.149   -0.796    1.837    2.251    2.302    3.630    6.131    6.427    7.271
            0.125000  0.216506  0.000000
  -61.091  -35.208  -35.176  -35.073  -13.654  -12.725   -5.204   -3.859   -3.356   -2.871
   -2.244   -1.139   -0.725    1.883    2.269    2.278    3.537    6.014    6.312    7.156
            0.116667  0.202073  0.000000
  -61.093  -35.212  -35.161  -35.068  -13.729  -12.756   -5.254   -3.782   -3.269   -2.740
   -2.294   -1.135   -0.654    1.935    2.261    2.296    3.442    5.902    6.203    7.047
            0.108333  0.187639  0.000000
  -61.094  -35.215  -35.146  -35.063  -13.801  -12.786   -5.309   -3.697   -3.181   -2.611
   -2.349   -1.138   -0.584    1.990    2.252    2.332    3.345    5.798    6.101    6.943
            0.100000  0.173205  0.000000
  -61.096  -35.218  -35.132  -35.059  -13.870  -12.814   -5.367   -3.605   -3.090   -2.486
   -2.405   -1.147   -0.519    2.051    2.252    2.376    3.248    5.699    6.005    6.843
            0.091667  0.158771  0.000000
  -61.097  -35.221  -35.118  -35.055  -13.934  -12.840   -5.426   -3.510   -2.996   -2.462
   -2.366   -1.164   -0.459    2.116    2.259    2.425    3.153    5.607    5.917    6.748
            0.083333  0.144338  0.000000
  -61.099  -35.223  -35.104  -35.051  -13.994  -12.865   -5.484   -3.414   -2.900   -2.517
   -2.254   -1.188   -0.406    2.187    2.275    2.476    3.061    5.522    5.835    6.655
            0.075000  0.129904  0.000000
  -61.100  -35.226  -35.092  -35.048  -14.049  -12.887   -5.540   -3.319   -2.800   -2.570
   -2.152   -1.219   -0.361    2.263    2.298    2.528    2.973    5.443    5.760    6.563
            0.066667  0.115470  0.000000
  -61.101  -35.228  -35.080  -35.044  -14.098  -12.908   -5.593   -3.228   -2.698   -2.619
   -2.059   -1.257   -0.323    2.327    2.342    2.578    2.891    5.371    5.693    6.472
            0.058333  0.101036  0.000000
  -61.102  -35.230  -35.070  -35.042  -14.143  -12.926   -5.641   -3.142   -2.664   -2.595
   -1.978   -1.303   -0.292    2.361    2.423    2.626    2.815    5.306    5.633    6.377
            0.050000  0.086603  0.000000
  -61.103  -35.232  -35.060  -35.039  -14.182  -12.942   -5.684   -3.062   -2.704   -2.490
   -1.907   -1.356   -0.267    2.398    2.504    2.669    2.747    5.247    5.581    6.281
            0.041667  0.072169  0.000000
  -61.104  -35.234  -35.052  -35.038  -14.215  -12.956   -5.722   -2.991   -2.738   -2.385
   -1.847   -1.415   -0.248    2.435    2.582    2.688    2.706    5.195    5.537    6.185
            0.033333  0.057735  0.000000
  -61.105  -35.235  -35.045  -35.036  -14.243  -12.967   -5.753   -2.931   -2.766   -2.282
   -1.799   -1.481   -0.233    2.471    2.638    2.652    2.738    5.150    5.501    6.095
            0.025000  0.043301  0.000000
  -61.105  -35.236  -35.040  -35.035  -14.264  -12.976   -5.778   -2.883   -2.789   -2.182
   -1.762   -1.551   -0.223    2.502    2.599    2.712    2.763    5.114    5.472    6.017
            0.016667  0.028868  0.000000
  -61.106  -35.237  -35.036  -35.034  -14.280  -12.982   -5.795   -2.847   -2.805   -2.090
   -1.735   -1.622   -0.216    2.526    2.570    2.758    2.782    5.087    5.452    5.959
            0.008333  0.014434  0.000000
  -61.106  -35.238  -35.034  -35.033  -14.289  -12.986   -5.806   -2.825   -2.815   -2.014
   -1.720   -1.685   -0.212    2.542    2.553    2.786    2.793    5.070    5.440    5.922
            0.000000  0.000000  0.000000
